journal_title,Indian Journal of Microbiology
article_title,Compound-Specific Stable Isotope Analysis: Implications in Hexachlorocyclohexane in-vitro and Field Assessment
keyword,"['Hexachlorocyclohexane\xa0', 'Isotopes\xa0', 'Biodegradation\xa0', 'Fractionantion\xa0', 'Contaminant\xa0']"
history,"['2017-03', '2016-11-10', '2016-07-06', '2016-10-27']"
abstract,"Abstract Assessment of biotic and abiotic degradation reactions by studying the variation in stable isotopic compositions of organic contaminants in contaminated soil and aquifers is being increasingly considered during the last two decades with development of Compound specific stable isotope analysis (CSIA) technique. CSIA has been recognized as a potential tool for evaluating both qualitative and quantitative degradation with measurement of shifts in isotope ratios of contaminants and their degradation products as its basis. Amongst a wide variety of environmental pollutants including monoaromatics, chlorinated ethenes and benzenes etc., it is only recently that its efficacy is being tested for assessing biodegradation of a noxious pollutant namely hexachlorocyclohexane (HCH), by pure microbial cultures as well as directly at the field site. Anticipating the increase in demand of this technique for monitoring the microbial degradation along with natural attenuation, this review highlights the basic problems associated with HCH contamination emphasizing the applicability of emerging CSIA technique to absolve the major bottlenecks in assessment of HCH. To this end, the review also provides a brief overview of this technique with summarizing the recent revelations put forward by both in vitro and in situ studies by CSIA in monitoring HCH biodegradation."
journal_title,Indian Journal of Microbiology
article_title,Antibiotic Resistance Patterns and Related Mobile Genetic Elements of Pneumococci and β-Hemolytic Streptococci in Thai Healthy Children
keyword,"['Antibiotic resistance patterns\xa0', 'Mobile genetic elements\xa0', 'Carriage rate\xa0', 'Pneumococci\xa0', 'β-Hemolytic Streptococci\xa0']"
history,"['2016-12', '2016-06-30', '2016-01-12', '2016-06-23']"
abstract,"Abstract Transmission of antibiotic resistance genes among Streptococcus pneumoniae and beta-hemolytic streptococcus (BHS) was generally associated with transmissible genetic elements. The objectives of this study were to investigate carriage rate, antibiotic resistance and related mobile genetic elements of pneumococci and BHS from school-children. The pneumococci and BHS were recovered from 220 Thai school-children, and then tested for antibiotic susceptibility pattern by disc diffusion. Antibiotic resistance genes and related genetic elements were detected by PCR with specific primers. A total of 77 pneumococcal isolates were resistant to erythromycin (42 %), tetracycline (44 %), clindamycin (8 %), or penicillin (3 %). Fifty-four BHS isolates were resistant to erythromycin (28 %), tetracycline (52 %), or clindamycin (13 %). All isolates tested were 100 % sensitive to penicillin and levofloxacin. Among erythromycin-resistant streptococcal isolates showed different phenotypes of clindamycin resistance. It was found that isolated pneumococci showed constitutive clindamycin resistance (19 %), and inducible clindamycin resistance (12 %). The BHS isolates exhibited constitutive clindamycin resistance (40 %), and inducible resistance (20 %) phenotypes. The predominant erythromycin resistance genes in pneumococci and BHS were mefE and ermB, while the most common tetracycline resistance gene in this population was tetM. Furthermore, almost all erythromycin- and tetracycline-resistant streptococci (97 %) mainly contained various genetic elements, including mega elements and six different transposon types (Tn2009, Tn2017, Tn917, Tn3872, Tn6002 and Tn916). Therefore, carriages of pneumococci and BHS with multidrug resistance in children might be important reservoirs of antibiotic-resistance genes carried by transposons. Tn916-like elements could lead to dissemination of the antibiotic resistance genes among genus streptococcus in human oral cavity and nasopharynx."
journal_title,Indian Journal of Microbiology
article_title,"Evaluation of Pathogenicity of the Fungi Metarhizium anisopliae and Beauveria bassiana in Hazelnut Weevil ( Curculio nucum L., Coleoptera, Curculionidae) Larvae"
keyword,"[None, None, 'Hazelnut weevil\xa0']"
history,"['2016-12', '2016-08-13', '2016-05-19', '2016-08-08']"
abstract,"Abstract The nut weevil (Curculio nucum) is one of the most important and widespread pests in hazelnut orchards. In order to screen entomopathogenic fungal strains with high virulence against C. nucum, the growth rate, sporulation, and cumulative mortality of different Metarhizium anisopliae and Beauveria bassiana strains were investigated, and the process by which M. anisopliae CoM 02 infects C. nucum larvae was observed using scanning electron microscopy. The results indicated that the growth rate and sporulation of different fungal strains significantly differed. Thirteen days after inoculation with M. anisopliae CoM 02, the cumulative mortality of C. nucum larvae reached 100 %, which was considerably higher than that of the other five strains. As the most virulent of the six test strains, the cadaver rate, LT50, and LT90 of M. anisopliae CoM 02 were 93.4 %, 7.05 and 11.90 days, respectively. Analysis of the infection process by scanning electron microscopy showed that the spore attachment, hyphal germination, hyphal rapid growth, and sporulation of M. anisopliae CoM 02 occurred on the 3rd, 5th, 7th, and 11th day after inoculation, respectively, indicating that the infection cycle takes approximately 11 days. This finding suggests that the highly virulent M. anisopliae plays an important role in the biocontrol of C. nucum in China."
journal_title,Indian Journal of Microbiology
article_title,"Characteristics of a Recombinant 2,3-Dihydroxybiphenyl 1,2-Dioxygenase from Comamonas sp. Expressed in Escherichia coli"
keyword,"['Dihydroxybiphenyl dioxygenase\xa0', None, None, 'Binding affinity\xa0', 'Circular dichroism spectra\xa0']"
history,"['2016-12', '2016-05-21', '2015-12-18', '2016-05-17']"
abstract,"Abstract 2,3-Dihydroxybiphenyl 1,2-dioxygenase (2,3-DBDO) is an extradiol-type dioxygenase that involved in third step of biphenyl degradation pathway. The nucleotide sequence of the bphC gene from Comamonas sp. SMN4, which encodes 2,3-DBDO with His-tag, was cloned into a plasmid pQE30 in E. coli. Sodium dodecyl sulfate–polyacrylamide gel electrophoresis analysis of the purified active 2,3-DBDO showed a single band around 33 kDa, corresponding the molecular mass of 2,3-DBDO subunit. Two fractions around 170 and 100 kDa were separated in gel filtration chromatography, but only former one (the fraction of 170 kDa) has 2,3-DBDO activity. The 2,3-DBDO was reported as the polymeric protein consisted of eight subunits. However, the fraction corresponding octameric protein of 2,3-DBDO was not found in the gel filtration chromatography. The 2,3-DBDO was exhibited the maximum activity at pH 9.0 and was stable at pH 8.0, relatively. The circular dichroism (CD) data showed that 2,3-DBDO had an α-helical folding structures at neutral pHs ranged from pH 4.5 to pH 9.0. However, this high stable folding structure was converted to unfolded structure in acidic region (pH 2.5) or in high pH (pH 12.0). The enzyme was thermally stable and active up to 40 °C. The conformational data by CD spectra were consistent with the stability of 2,3-DBDO by checking the activity. The binding affinity (K  m ) for 2,3-dihydroxybiphenyl, 3-metylcatechol, 4-methylcatechol and catechol was 11.7, 24 μM, 50 mM and 625 μM, respectively."
journal_title,Indian Journal of Microbiology
article_title,Rapid Identification and Quantification of Aureococcus anophagefferens by qPCR Method (Taqman) in the Qinhuangdao Coastal Area: A Region for Recurrent Brown Tide Breakout in China
keyword,"['Harmful algal bloom (HAM)\xa0', 'Brown tide bloom\xa0', None, 'Pyrosequencing\xa0', 'Real-time quantitative PCR (qPCR)\xa0']"
history,"['2016-12', '2016-09-06', '2016-05-30', '2016-08-27']"
abstract,"Abstract Since 2009, Aureococcus anophagefferens has caused brown tide to occur recurrently in Qinhuangdao coastal area, China. Because the algal cells of A. anophagefferens are so tiny (~3 µm) that it is very hard to identify exactly under a microscope for natural water samples, it is very urgent to develop a method for efficient and continuous monitoring. Here specific primers and Taqman probe are designed to develop a real-time quantitative PCR (qPCR) method for identification and quantification continually. The algal community and cell abundance of A. anophagefferens in the study area (E 119°20′–119°50′ and N 39°30′–39°50′) from April to October in 2013 are detected by pyrosequencing, and are used to validate the specification and precision of qPCR method for natural samples. Both pyrosequencing and qPCR shows that the targeted cells are present only in May, June and July, and the cell abundance are July > June > May. Although there are various algal species including dinoflagellata, diatom, Cryptomonadales, Chrysophyceae and Chlorophyta living in the natural seawater simultaneously, no disturbance happens to qPCR method. This qPCR method could detect as few as 10 targeted cells, indicating it is able to detect the algal cells at pre-bloom levels. Therefore, qPCR with Taqman probe provides a powerful and sensitive method to monitor the brown tide continually in Qinhuangdao coastal area, China. The results provide a necessary technology support for forecasting the brown tide initiation, in China."
journal_title,Indian Journal of Microbiology
article_title,Screening of Bacillus Strains from Sun Vinegar for Efficient Production of Flavonoid and Phenol
keyword,"['Sun vinegar\xa0', 'Flavonoids\xa0', 'Phenolics\xa0', None]"
history,"['2016-12', '2016-05-27', '2015-11-22', '2016-05-20']"
abstract,"Abstract The aim of this study was to screen out a bacillus from Sichuan sun vinegar grains capable of producing a high total amount of flavonoids and total phenols. Forty-eight strains were initially screened out from Sichuan sun vinegar grains. The sodium nitrite-aluminum nitrate-sodium hydroxide colorimetry method was used to determine the total flavonoids, and the Folin-phenol method was used to determine the total phenols. Based on the results of total flavonids and total phenol producing capacities of the strains, one strain was singled out for use in this study. This strain, which was named YB-19, is capable of producing a total amount of 96.55 μg/mL flavonoids and 86.69 μg/mL phenols. YB-19 was identified by its strain morphology, physiological and biochemical characteristics. DNA sequencing was performed on YB-19. The results of the DNA sequencing showed that the sequence similarity between strain YB-19 and Bacillus toyonensis strain BCT-7112 was 99 %, and the two strains were housed on the same branch in the phylogenetic tree. Combined with the results of the strain morphology and the observed physiological and biochemical characteristics, YB-19 was identified as B. toyonensis. The screened strain YB-19 can be applied to the traditional brewing process of sun vinegar to improve vinegar quality and to enrich the microbial resources for vinegar fermentation."
journal_title,Indian Journal of Microbiology
article_title,"Antifungal, Anticancer and Aminopeptidase Inhibitory Potential of a Phenazine Compound Produced by Lactococcus BSN307"
keyword,"['Anticancer\xa0', 'Antifungal\xa0', 'Bioactive\xa0', 'Phenazine\xa0', None]"
history,"['2016-12', '2016-05-21', '2016-02-26', '2016-05-13']"
abstract,"Abstract A bioactive compound was purified from the culture medium of a new strain of Lactococcus BSN307 by solvent extraction followed by chromatographic techniques. This bioactive compound was identified to belong to phenazine class of compounds by MS, NMR and FTIR. The phenazine compound showed antifungal activity against Aspergillus niger, Penicillium chrysogenum as well as Fusarium oxysporum by disc diffusion assay in addition to antioxidant potential as demonstrated by DPPH scavenging assay. The compound demonstrated selective cytotoxicity against cancer cell lines HeLa and MCF-7 where IC50 was achieved with 20 and 24 µg/mL respectively. At the same time no cytotoxicity was occurred in normal H9c2 cells. The bioactive found to be inhibitory to both leucine and proline aminopeptidases and thus revealed its potential as metalloenzyme inhibitor. This study, for the first time reports the production of phenazine class of compounds by lactic acid bacteria."
journal_title,Indian Journal of Microbiology
article_title,The Development of Simple Methods for the Maintenance and Quantification of Polymyxa graminis
keyword,"['Barley\xa0', None, 'Real-time PCR\xa0', 'Resting spore\xa0', 'Zoospore\xa0']"
history,"['2016-12', '2016-07-01', '2016-04-15', '2016-06-23']"
abstract,"Abstract  Polymyxa graminis, a root endoparasite of several cereal species, is considered to be non-pathogenic but serves as a vector of various plant viruses belonging to the genera Bymovirus, Furovirus, and Pecluvirus. Specifically, it reduces barley productivity by transmitting the Barley Yellow Mosaic Virus (BaYMV). To date, due to its obligate biotrophic property, no artificial culturing of P. graminis was reported and its quantification was also technically challenging. Here, we developed a novel and simple method to infect P. graminis within sterile barley roots in contamination free by preparing nearly pure zoospore inoculum. Such artificial maintenance of P. graminis was verified based on the presence of various developmental stages in infected barley roots under microscope. In addition, the population of resting spores in host tissue was determined by establishing standard curve between manually counted number of spores and Ct values of 18S rDNA amplification using quantitative real-time PCR. Furthermore, it was validated that standard curve generated was also applicable to estimate the abundance of P. graminis in soil environments. In conclusion, the present study would help to generate a system to investigate the etiological causes as well as management of plant diseases caused by P. graminis and BaYMV in tissue and soil."
journal_title,Indian Journal of Microbiology
article_title,Investigating the Effect of Tissue Size on Mycelial Growth of Seven Mushroom Species by Using a Novel Device for Precise Tissue Isolation
keyword,"['Edible mushroom\xa0', 'Tissue isolation\xa0', 'Mycelial growth\xa0', 'Mycelial colony\xa0', 'Aerobic mycelium density\xa0']"
history,"['2016-12', '2016-08-16', '2016-05-04', '2016-08-10']"
abstract,"Abstract Tissue isolation from mushrooms is frequently practiced by both researchers and growers to isolate new and improved strains. In the present study, we designed a simple and convenient device for precise tissue isolation and therefore investigated the effect of tissue size on mycelial growth of seven mushroom species. The developed device consists of a cutting needle and a transfer needle. The cutting needle was used to obtain circular tissue plugs having a height up to 3 mm and variable diameters (2–5 mm) from mushroom fruit bodies. The transfer needle was a stainless steel round rod (1.5 mm in diameter) with a blade-like end. It can be used for collecting mushroom tissue when the cutting needle fails to extract it. With the aid of these devices, precise tissue isolation was achieved. Plate cultures demonstrated that tissue size had little effect on mycelium extension for Lentinula edodes (the winter shiitake), Hypsizygus marmoreus, and Agrocybe aegerita, but influenced the aerobic mycelium density. For Pleurotus ostreatus, Pleurotus eryngii, and Volvariella volvacea, large tissue plugs produced faster mycelial growth and higher aerobic mycelium density compared with small ones. On the contrary, small plugs from the tissue of the flower shiitake and Agaricus bisporus favored mycelial growth. The present study revealed that the preferable tissue size for mycelial growth varies among mushroom species, and the developed device is expected to greatly facilitate the isolation of new and improved mushroom strains."
journal_title,Indian Journal of Microbiology
article_title,Kinetics of Synthesis of Gold Nanoparticles by Acinetobacter sp. SW30 Isolated from Environment
keyword,"[None, 'Cell density\xa0', 'Gold chloride concentration\xa0', 'Fourier transform infrared\xa0', 'Kinetics\xa0']"
history,"['2016-12', '2016-05-27', '2015-10-10', '2016-05-17']"
abstract,"Abstract Cell biomass and metal salt concentration have great influence on morphology of biosynthesized nanoparticle. The aim of present study was to evaluate the effect of varying cell density and gold salt concentrations on synthesis of nanoparticles and its morphology, which has not been studied in bacteria till now. When cells of Acinetobacter sp. SW30 were incubated with different cell density and gold chloride concentrations, tremendous variation in color of colloidal solution containing gold nanoparticles (AuNP) was observed indicating variation in their size and shapes. Surprisingly, monodispersed spherical AuNP of size ~19 nm were observed at lowest cell density and HAuCl4 salt concentration while increase in cell number resulted in formation of polyhedral AuNP (~39 nm). Significance of this study lays in the fact that the shape and dispersity of AuNP can be customized depending up on the requirement. FTIR spectrum revealed shift from 3221 to 3196 cm−1 indicating the presence and role of amino acids in Au3+ reduction while possible involvement of amide I and II groups in stabilization of AuNP. The rate constant was calculated for cell suspension of 2.1 × 109 cfu/ml challenged with 1.0 mM HAuCl4, incubated at 30 °C and pH 7 using the slopes of initial part of the plot log (Aα − At) versus time as 1.99 × 10−8 M. Also, this is the first study to report the kinetics of gold nanoparticle synthesis by Acinetobacter sp. SW30."
journal_title,Indian Journal of Microbiology
article_title,Study on Antioxidant Enzymatic Activities of Trichosporon asahii
keyword,"[None, 'Catalase\xa0', 'Superoxide dismutase\xa0', 'Reactive oxygen species\xa0']"
history,"['2016-12', '2016-05-07', '2016-02-20', '2016-04-30']"
abstract,"Abstract Superoxide dismutase (SOD) and catalase are considered the most important antioxidant enzymes which protect fungus from the oxidant damage of reactive oxygen species. In this study, we collected 44 strains of Trichosporon asahii (T. asahii) from different sources and investigated their SOD and catalase activities. The results showed that the SOD and catalase activities of Clinical group were significantly higher than those of Environment group (p < 0.01). The SOD and catalase activities of T. asahii in Internal passage group went up gradually after passage in mice, and were significantly higher in 5th generation of Internal passage group (p < 0.05). The SOD and catalase activities of Fluconazole-resistant group strains also increased after resistant induction, and the SOD and catalase activities were significantly higher in the 10th generation of Fluconazole-resistant group (p < 0.05). This implied that T. asahii has stronger antioxidant ability. The strains of T. asahii from different sources have different antioxidant abilities, which mainly manifest in the difference of antioxidant enzymatic activities. Clinical group strains have the strongest antioxidant capacity; Internal passage group strains and Fluconazole resistant group strains better; Environmental group strains the lowest. These results also suggested that the antioxidant defensive response of T. asahii might be relevant to its infection mechanism and drug resistance mechanism."
journal_title,Indian Journal of Microbiology
article_title,Cloning of merA Gene from Methylotenera Mobilis for Mercury Biotransformation
keyword,"['Mercury detoxification\xa0', None, 'Atomic absorption spectrophotometry\xa0']"
history,"['2016-12', '2016-07-28', '2015-11-23', '2016-07-22']"
abstract,"Abstract Mercury (Hg) is one of the most toxic heavy metal and is extremely harmful for the environment. The permissible limit of mercury in industrial effluents is 0.001 ppm, whereas there are various sites having very high levels of mercury contamination. In the present study, 10 different mercury (Hg) resistant bacterial strains were isolated from Ulhas Estuary, Mumbai (Hg concentration of 107 ppm). All the strains were subsequently grown on higher concentration of mercuric chloride (HgCl2), one of the isolate (USP5) showed significant growth at high concentration of Hg (40 ppm) and 16S rRNA gene sequencing revealed the identity of the bacterium as Methylotenera mobilis, (Accession no. KT714144). The mer operon was isolated and cloned in E.coli and checked for its ability to tolerate higher concentration of Hg. It has shown growth up to 70 ppm of Hg, also presence of merA gene indicated its ability to detoxify Hg into less toxic volatile form. The atomic absorption spectrophotometry confirmed the ability of clone to efficiently detoxify 60–90 % of the Hg (10–70 ppm) within 48–72 h. This clone can be used for effective volatilization of Hg from contaminated areas."
journal_title,Sexuality Research and Social Policy
article_title,"Who Counts as Family? Family Typologies, Family Support, and Family Undermining Among Young Adult Gay and Bisexual Men"
keyword,"['Social network\xa0', 'Family dynamics\xa0', 'Mental health\xa0', 'Emerging adulthood\xa0']"
history,"['2018-06', '2017-05-26']"
abstract,"Abstract Gay and bisexual men may form chosen families in addition to or in place of families of origin. However, the characteristics of these diverse families remain largely unexamined in the quantitative literature. The purpose of this study was to develop a family typology based on responses from a racially and ethnically diverse sample of young adult gay and bisexual men (YGBM) recruited from the Detroit Metropolitan Area (N = 350; 18–29 years old). To explore the role of family, we examined family social support and social undermining in relation to YGBM psychological distress within different family types. A series of multivariate regressions were used to examine associations between family social support and social undermining with depression and anxiety outcomes. The majority (88%) of YGBM included family of origin in their definitions of family and 63% indicated having chosen families. Associations between family social processes and psychological outcomes varied by type of family, suggesting that family composition shapes how perceptions of support and undermining relate to experiencing symptoms of depression and anxiety. Chosen families play a prominent role in the lives of YGBM and should not be overlooked in family research. Findings also highlight the importance of examining co-occurring family social support and social stress processes to further address psychological distress symptoms among YGBM."
journal_title,Sexuality Research and Social Policy
article_title,Teachers’ Reaction in Homophobic Bullying Incidents: the Role of Self-efficacy and Homophobic Attitudes
keyword,"['Homophobic bullying\xa0', 'Sexual orientation\xa0', 'Teachers\xa0', 'Homophobic attitudes\xa0', 'Self-efficacy\xa0']"
history,"['2018-06', '2017-11-08']"
abstract,"Abstract Literature on homophobic bullying underlines that many teachers do not intervene in this kind of issue and often underestimate this type of bullying. At the same time, the protective role of teachers’ support for victimized students is well recognized. The present study aims to understand the processes that can lead to teachers’ activation against homophobic bullying. Two hundred and thirteen teachers belonging to different schools in Rome completed an anonymous questionnaire that assessed (a) reactions to homophobic bullying (feeling of powerlessness and positive activations), (b) homophobic attitudes, (c) teachers’ general perceived self-efficacy, and (d) perceived self-efficacy in managing homophobic bullying incidents. We used a structural equation model to test whether self-efficacy, both as a teacher and in managing homophobic bullying incidents, predicts both aspects of teachers’ reactions to homophobic bullying, controlling for homophobic attitudes. We found that lower levels of perceived self-efficacy in managing homophobic bullying incidents and higher levels of homophobic attitudes predict stronger feeling of powerlessness, while higher levels of perceived self-efficacy as a teacher and lower levels of homophobic attitudes predict stronger positive activation toward the victimized student. Theoretical and practical implications are provided."
journal_title,Sexuality Research and Social Policy
article_title,"Sexually Transmitted Infections Among Young Men Who Have Sex with Men: Experiences with Diagnosis, Treatment, and Reinfection"
keyword,"['Young men who have sex with men\xa0', 'Sexually transmitted infection\xa0', 'Diagnosis\xa0', 'Treatment\xa0', 'Reinfection\xa0']"
history,"['2018-06', '2017-12-11']"
abstract,"Abstract Despite high rates of sexually transmitted infections (STIs) among young men who have sex with men (YMSM), little is known about their experiences with diagnosis, treatment, and reinfection. To fill this gap, we interviewed 17 YMSM ages 18–29 who participated in an online HIV prevention trial and tested positive for STIs at both the baseline and 3-month follow-up assessments. Participants were asked about their reactions to testing positive, experiences with treatment, disclosure to partners, and changes in thinking and behavior. Reactions were diverse, the most common being surprise and concern. Most participants sought treatment, although type of provider varied (e.g., primary care physician, clinic that specialized in gay/bisexual men’s health). Providers tended to retest participants, but some did so at the incorrect anatomical site. Participants who felt comfortable talking to providers about STIs tended to use their regular provider or one who specialized in gay/bisexual men’s health. Most participants described changes in their thinking and behavior (e.g., increased condom use, fewer sex partners, questioning whether or not they could trust their partners). Most participants disclosed to at least one partner, but some did not remember or were not in contact with partners. Experiences were similar the first and second time participants tested positive for STIs during the study with a few exceptions (e.g., more self-blame and comfort talking to providers the second time). In sum, YMSM have diverse experiences with STI diagnosis and treatment. Implications for public policy and STI prevention are discussed."
journal_title,Sexuality Research and Social Policy
article_title,"“I Have No Idea What’s Going On Out There:” Parents’ Perspectives on Promoting Sexual Health in Lesbian, Gay, Bisexual, and Transgender Adolescents"
keyword,"['LGBT youth\xa0', 'Parent-child relationships\xa0', 'Parenting\xa0', 'Sexual health\xa0', 'HIV/AIDS\xa0', 'Sexual health communication\xa0', 'Parental monitoring\xa0']"
history,"['2018-06', '2018-03-26']"
abstract,"Abstract Lesbian, gay, bisexual, transgender, and other sexual and gender minority (LGBTQ) adolescents experience higher rates of negative sexual health outcomes relative to their heterosexual and cisgender peers. Healthy parent-adolescent relationships and effective parenting are robust predictors of sexual health in heterosexual adolescents, but very little is known about barriers to and facilitators of effective parenting from the perspective of parents of LGBTQ adolescents. This study conducted online focus groups with 44 parents of LGBTQ adolescents in order to describe the factors influencing effective sexual health communication and parental monitoring in this population. Parents described generally positive relationships with teens, but many noted they went through a transition process in which they struggled with their child’s identity and were less supportive of their LGBTQ teen. Lack of understanding about LGBTQ-specific sexuality was a commonly endorsed barrier to effective communication, and this was most commonly endorsed by parents of cisgender girls. Parents of cisgender boys and transgender/gender-nonconforming teens described fears about long-term sexual health (i.e., sexual predators, consent) as a barrier to parental monitoring. Parents of LGBTQ adolescents need information and skills to optimize their teen’s sexual health. Parent-based programs for LGBTQ adolescents are long overdue for addressing these issues."
journal_title,Sexuality Research and Social Policy
article_title,“What Should I Do?”: Young Women’s Reported Dilemmas with Nude Photographs
keyword,"['Adolescence\xa0', 'Sexting\xa0', 'Dating violence\xa0', 'Gender\xa0', 'Digital media\xa0', 'Relationships\xa0']"
history,"['2018-06', '2017-12-06']"
abstract,"Abstract Sexting and sending nude and semi-nude photographs continues to be at the forefront of discourse pertaining to adolescence. While researchers have explored consequences for sexting, less is known about the challenges adolescents face when making decisions about sending photographs. Using online personal accounts posted by adolescents, this study explores young women’s reported dilemmas with sending nude photographs to their peers. A thematic analysis of 462 stories reveals that young women received conflicting messages which told them both to send and refrain from sending photographs. In addition to sending photographs in the hope of gaining a relationship, young women also reported sending photographs as the result of coercion by male counterparts in the form of persistent requests, anger, and threats. Young women attempted to navigate young men’s coercive behaviors yet frequently resorted to compliance. Refusal was often met with repeated requests or threats. Alternative tactics were largely absent from young women’s stories, indicating that young women do not have tools to successfully navigate the challenges they face."
journal_title,Sexuality Research and Social Policy
article_title,Support for Policy Protecting LGBT Student Athletes among Heterosexual Students Participating in Club and Intercollegiate Sports
keyword,"['Lesbian\xa0', 'Gay\xa0', 'Bisexual\xa0', 'Student athletes\xa0', 'LGBT policy\xa0']"
history,"['2018-06', '2017-05-06']"
abstract,"Abstract Athletic spaces on campuses can be hostile for lesbian, gay, bisexual, and transgender (LGBT) college students. Policies that foster safe sporting spaces are needed. By examining the nature of support for guidelines protecting LGBT athletes among a convenience sample of heterosexual students involved in club and intercollegiate sports (N = 290), this cross-sectional study offers a starting place for institutional leaders who want to implement such policies. Four independent variables were significant in multivariable linear regression analysis: gender, political ideology, knowing an LGBT athlete, and frequency of hearing homophobic language in a team setting. The findings and recommendations provide administrators and staff with insights about areas to address in order to minimize potential student opposition to LGBT anti-discrimination and other LGBT-inclusive policies."
journal_title,Sexuality Research and Social Policy
article_title,Improving Health While Saving Money: Lessons Learned from a Supportive Housing Program for Young Adults with HIV
keyword,"['Supportive housing\xa0', 'Housing first\xa0', 'Cost-benefit analysis\xa0', 'Young adults\xa0', 'HIV\xa0', 'Carter-Richmond\xa0', 'Program evaluation\xa0']"
history,"['2018-06', '2017-05-24']"
abstract,"Abstract The Bailey House Success Through Accessing Rental Assistance and Support (STARS) Program is a 20-unit scatter-site permanent supportive housing program for homeless or unstably housed HIV-positive young adults ages 18–24. A harm reduction and strength-based approach is utilized to connect HIV+ individuals with medical care and other services while ensuring housing stability. An intensive case management team provides support such as home visits, case monitoring, accompaniment to appointments, and referrals to health and social service resources within the community. This program evaluation used clinical data mining (CDM) to implement a Return-on-Investment (ROI) analysis of the STARS supportive housing program. The evaluation compared program costs to “services as usual” through the NYC shelter system. The STARS program served 27 individuals, achieving 25 successful outcomes, during 3 years. The program’s total value (savings relative to shelter costs) yielded a 1.32 ROI. The results support practice and policy advocacy initiatives promoting supportive housing and housing first initiatives as a viable method to reduce homelessness and as a structural intervention to improve health outcomes for young people with HIV."
journal_title,Sexuality Research and Social Policy
article_title,“Talk More About It”: Emerging Adults’ Attitudes About How and When Parents Should Talk About Sex
keyword,"['Sexual communication\xa0', 'Self-determination Theory\xa0', 'Sexual attitudes\xa0', 'Sexuality education\xa0', 'Sexual orientation\xa0']"
history,"['2018-06', '2017-12-09']"
abstract,"Abstract Sexual communication from parents is crucial to healthy sexual well-being in young people, yet there is a dearth of research offering evidence-based guidelines for how and when parent-child sexual communication should take place. The perspective of youth on what works and when conversations should happen is also largely absent from the literature. We conducted a mixed-methods study on emerging adults’ (N = 441) beliefs about the ideal age and frequency for parents to discuss sex-related topics, and about their parents’ strengths and weaknesses in sexual communication. Most participants reported that parents should talk about sex frequently, early, and on a wide variety of topics. They also recommended parents to be open, honest, and realistic when talking to their children about sex. We discuss implications for how to reposition parents to engage in successful sexual communication, and thus improve sexual health and well-being for young people."
journal_title,Sexuality Research and Social Policy
article_title,Dating Application Use and Sexual Risk Behavior Among Young Adults
keyword,"['Sexual risk behavior\xa0', 'Heterosexual\xa0', 'Young adults\xa0', 'Dating application\xa0', 'App\xa0', 'Mobile\xa0', 'Technology\xa0']"
history,"['2018-06', '2017-09-06']"
abstract,"Abstract Cell phone-based dating applications (apps) are increasingly popular in the USA. However, there is a paucity of research regarding dating app use among young heterosexual adults. This study examined the prevalence of dating application use and its connections with sexual behavior among young heterosexual adults. Five hundred nine heterosexual cisgender undergraduate students aged 18–25 completed an online survey assessing trait impulsivity, dating app use and motivations for using dating apps, sexual behavior, and demographics. 39.5% of the participants reported using dating apps. Individuals who used dating apps had higher rates of sexual risk behaviors in the past 3 months, including sex after using drugs or alcohol, and unprotected sex (anal or vaginal), and more lifetime sexual partners. When controlling for demographics and impulsivity, individuals who used dating applications were twice as likely to have had unprotected sex in the past 3 months, but were not significantly more likely to have had multiple partners within the past 3 months. In an exploratory analysis controlling for demographics and impulsivity, dating app use predicted the number of lifetime sexual partners. This study documented an association between dating app use and sexual risk behaviors among young heterosexual adults. Results  suggest potential targets for intervention, including interventions that address sexual health information, and the dissemination of sexual health information through dating apps themselves."
journal_title,Sexuality Research and Social Policy
article_title,Sexism and Attitudes Toward Same-Sex Parenting in a Sample of Heterosexuals and Sexual Minorities: the Mediation Effect of Sexual Stigma
keyword,"['Sexism\xa0', 'Same-sex parenting\xa0', 'Internalized sexual stigma\xa0', 'Sexual prejudice\xa0', 'Minority stress\xa0']"
history,"['2018-06', '2017-04-22']"
abstract,"Abstract The present study aimed to: (a) investigate the relationship between attitudes toward same-sex parenting and sexism both in heterosexuals and sexual minorities; (b) verify whether sexism predicted negative attitudes toward same-sex parenting via the mediating role of sexual stigma (sexual prejudice in heterosexual people and internalized sexual stigma [ISS] in lesbians and gay men [LG]). An Italian sample of 477 participants (65.6% heterosexual people and 34.4% LG people) was used to verify three hypotheses: (a) heterosexual men showed higher levels of sexism than heterosexual women and LG people; (b) heterosexual men reported more negative attitudes toward same-sex parenting than those of heterosexual women and LG people; and (c) sexual prejudice in heterosexual people and ISS in LG people mediated the relationship between sexism and attitudes toward same-sex parenting. Overall, men and heterosexual people showed stronger sexist tendencies and more negative attitudes toward same-sex parenting. Moreover, sexism affected attitudes toward same-sex parenting via sexual prejudice in heterosexual people and ISS in LG people. These results suggest that negative attitudes toward same-sex parenting reflect sociocultural inequalities based on the traditional gender belief system and points to the necessity of social policies to reduce prejudice toward sexual minority groups."
journal_title,Sexuality Research and Social Policy
article_title,The Effect of Survival Economy Participation on Transgender Experiences of Service Provider Discrimination
keyword,"['Transgender\xa0', 'Survival economy\xa0', 'Sex work\xa0', 'Service provider discrimination\xa0', 'Service delivery\xa0', 'Harm reduction\xa0']"
